DO,9,J Balvin,30300000.0
DO,10,Daddy Yankee,33100000.0
DO,11,Sech,8369999.999999999
DO,12,Maluma,27600000.0
DO,13,Karol G,21700000.0
DO,14,Romeo Santos,16800000.0
DO,15,Juhn,1030000.0
DO,16,Jay Wheeler,3090000.0
DO,17,Los Ángeles Azules,6740000.0
DO,18,Natti Natasha,8150000.0
DO,19,Rosalía,7830000.0
DO,20,Dalex,5270000.0
DO,21,Vicente Fernández,3990000.0
DO,22,Sebastián Yatra,15100000.0
DO,23,Nicky Jam,22000000.0
DO,24,DJ Nelson,914000.0
DO,25,Jessi Uribe,2490000.0
DO,26,Bryant Myers,6810000.0
DO,28,Reik,8460000.0
DO,29,Jhay Cortez,3400000.0
DO,30,Ricardo Arjona,5260000.0
DO,31,Ángela Aguilar,2400000.0
DO,32,Manuel Turizo,7770000.0
DO,33,Marc Anthony,5290000.0
DO,34,Carlos Rivera,3760000.0
DO,35,Lyanno,722000.0
DO,36,Don Omar,7420000.0
DO,37,Shakira,32299999.999999996
DO,38,El Alfa,5990000.0
DO,39,Nio Garcia,746000.0
DO,40,Arcangel,9220000.0
EC,2,Myke Towers,7280000.0
EC,3,J Balvin,30300000.0
EC,4,Anuel AA,19700000.0
EC,5,Camilo,12400000.0
EC,6,Farruko,13900000.0
EC,7,Ozuna,32700000.000000004
EC,8,Rauw Alejandro,7410000.0
EC,9,Karol G,21700000.0
EC,10,Daddy Yankee,33100000.0
EC,11,Romeo Santos,16800000.0
EC,12,Maluma,27600000.0
EC,13,Jay Wheeler,3090000.0
EC,14,Juhn,1030000.0
EC,15,Rosalía,7830000.0
EC,16,Paulo Londra,16900000.0
EC,17,Christian Nodal,7430000.0
EC,18,Sebastián Yatra,15100000.0
EC,19,Aventura,4160000.0
EC,20,Sech,8369999.999999999
EC,21,Nicky Jam,22000000.0
EC,22,Jessi Uribe,2490000.0
EC,23,DJ Nelson,914000.0
EC,24,Natti Natasha,8150000.0
EC,25,Reik,8460000.0
EC,26,CNCO,11000000.0
EC,27,BTS,46100000.0
EC,29,Binomio De Oro De América,281000.0
EC,30,Prince Royce,8890000.0
EC,31,Greeicy,4940000.0
EC,32,El Alfa,5990000.0
EC,33,Don Omar,7420000.0
EC,34,Nicki Nicole,3280000.0
EC,35,Shakira,32299999.999999996
EC,36,Arcangel,9220000.0
EC,37,Rochy RD,2730000.0
EC,38,Bizarrap,82200.0
EC,39,Jhay Cortez,3400000.0
EC,40,Wisin,6220000.0
SV,2,Anuel AA,19700000.0
SV,3,Myke Towers,7280000.0
SV,4,Ozuna,32700000.000000004
SV,5,Farruko,13900000.0
SV,6,Rauw Alejandro,7410000.0
SV,7,J Balvin,30300000.0
SV,8,Daddy Yankee,33100000.0
SV,9,Camilo,12400000.0
SV,10,Karol G,21700000.0
SV,11,Christian Nodal,7430000.0
SV,12,Banda MS de Sergio Lizárraga,3740000.0
SV,13,Juhn,1030000.0
SV,14,Romeo Santos,16800000.0
SV,15,Jay Wheeler,3090000.0
SV,16,Maluma,27600000.0
SV,17,Rosalía,7830000.0
SV,18,Nicky Jam,22000000.0
SV,19,Natti Natasha,8150000.0
SV,20,Sech,8369999.999999999
SV,21,Los Ángeles Azules,6740000.0
SV,22,BTS,46100000.0
SV,23,Los Temerarios,1500000.0
SV,25,DJ Nelson,914000.0
SV,26,Vicente Fernández,3990000.0
SV,27,Wisin,6220000.0
SV,28,Don Omar,7420000.0
SV,29,Arcangel,9220000.0
SV,30,Jhay Cortez,3400000.0
SV,31,Nio Garcia,746000.0
SV,32,Wisin & Yandel,6020000.0
SV,33,Aventura,4160000.0
SV,34,El Fantasma,952000.0
SV,35,Sebastián Yatra,15100000.0
SV,36,Bryant Myers,6810000.0
SV,37,Los Dos Carnales,898000.0
SV,38,Dalex,5270000.0
SV,39,Lyanno,722000.0
SV,40,Los Bukis,271000.0
GT,2,Anuel AA,19700000.0
GT,3,J Balvin,30300000.0
GT,4,Myke Towers,7280000.0
GT,5,Ozuna,32700000.000000004
GT,6,Farruko,13900000.0
GT,7,Camilo,12400000.0
GT,8,Christian Nodal,7430000.0
GT,9,Banda MS de Sergio Lizárraga,3740000.0
GT,10,Rauw Alejandro,7410000.0
GT,11,Daddy Yankee,33100000.0
GT,12,Karol G,21700000.0
GT,13,Los Dos Carnales,898000.0
GT,14,Romeo Santos,16800000.0
GT,15,Los Ángeles Azules,6740000.0
GT,16,Maluma,27600000.0
GT,17,El Fantasma,952000.0
GT,18,Jay Wheeler,3090000.0
GT,19,Ricardo Arjona,5260000.0
GT,20,Rosalía,7830000.0
GT,21,Los Temerarios,1500000.0
GT,22,Calibre 50,5320000.0
GT,23,Sebastián Yatra,15100000.0
GT,24,Juhn,1030000.0
GT,25,Natti Natasha,8150000.0
GT,26,Marco Antonio Solis,5060000.0
GT,27,Nicky Jam,22000000.0
GT,28,Bronco,1310000.0
GT,29,Sech,8369999.999999999
GT,30,Vicente Fernández,3990000.0
GT,32,Los Tigres Del Norte,2660000.0
GT,33,Redimi2,4510000.0
GT,34,BTS,46100000.0
GT,35,Paulo Londra,16900000.0
GT,36,Wisin,6220000.0
GT,37,DJ Nelson,914000.0
GT,38,Los Bukis,271000.0
GT,39,Aventura,4160000.0
GT,40,Reik,8460000.0
HO,2,Anuel AA,19700000.0
HO,3,Farruko,13900000.0
HO,4,Myke Towers,7280000.0
HO,5,Ozuna,32700000.000000004
HO,6,J Balvin,30300000.0
HO,7,Rauw Alejandro,7410000.0
HO,8,Christian Nodal,7430000.0
HO,9,Daddy Yankee,33100000.0
HO,10,Camilo,12400000.0
HO,11,Karol G,21700000.0
HO,12,Banda MS de Sergio Lizárraga,3740000.0
HO,13,Romeo Santos,16800000.0
HO,14,Jay Wheeler,3090000.0
HO,15,Juhn,1030000.0
HO,16,Los Dos Carnales,898000.0
HO,17,Los Temerarios,1500000.0
HO,18,El Fantasma,952000.0
HO,19,Rosalía,7830000.0
HO,20,Marco Antonio Solis,5060000.0
HO,21,Los Bukis,271000.0
HO,22,Aventura,4160000.0
HO,23,Nicky Jam,22000000.0
HO,24,DJ Nelson,914000.0
HO,25,El Alfa,5990000.0
HO,26,Maluma,27600000.0
HO,27,Bronco,1310000.0
HO,28,Sech,8369999.999999999
HO,29,Arcangel,9220000.0
HO,30,Natti Natasha,8150000.0
HO,32,Vicente Fernández,3990000.0
HO,33,Jhay Cortez,3400000.0
HO,34,Don Omar,7420000.0
HO,35,Bryant Myers,6810000.0
HO,36,Ricardo Arjona,5260000.0
HO,37,Nio Garcia,746000.0
HO,38,Los Tucanes de Tijuana,1440000.0
HO,39,Calibre 50,5320000.0
